"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"20","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:38:44,FALSE,NA,"927681687416426497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","martystier2",823,TRUE,FALSE,NA,NA
"21","RT @Astorix23: After every massacre I wonder. #TheResistance #NRAisATerroristOrganization #TexasChurchMassacre #SutherlandSpringsShooting #…",FALSE,0,NA,2017-11-06 23:34:30,FALSE,NA,"927680623212486656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Catbriar",52,TRUE,FALSE,NA,NA
"22","Without guns involved, mentally ill violence is much easier to survive. https://t.co/bnXp3ggChE #GunControlNow #NRAIsATerroristOrganization",FALSE,2,NA,2017-11-06 23:33:22,FALSE,NA,"927680338649931777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Catbriar",1,FALSE,FALSE,NA,NA
"23","#NRAisATerroristOrganization #NRATerrorism #NRABloodMoney https://t.co/ckymn6iWvA",FALSE,0,NA,2017-11-06 23:32:57,FALSE,NA,"927680233767161856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","haikufaker",0,FALSE,FALSE,NA,NA
"24","RT @NiravaSara: #BanAssaultRifles
#NRAisATerroristOrganization https://t.co/2zdtgYT4bB",FALSE,0,NA,2017-11-06 23:31:37,FALSE,NA,"927679896759005185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PamOuellette1",7,TRUE,FALSE,NA,NA
"25","RT @BFlyReport: #NRAisATerroristOrganization #NRATerrorism #DonJr #DonaldTrumpJr #Comacast #WildflowerTrustIssues https://t.co/O9l35snpcb",FALSE,0,NA,2017-11-06 23:29:29,FALSE,NA,"927679360571654144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Crystal21325227",25,TRUE,FALSE,NA,NA
"26","RT @BFlyReport: #NRAisATerroristOrganization #NRATerrorism #DonJr #DonaldTrumpJr #Comacast #WildflowerTrustIssues https://t.co/O9l35snpcb",FALSE,0,NA,2017-11-06 23:29:07,FALSE,NA,"927679266795540481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lindaahv",25,TRUE,FALSE,NA,NA
"27","RT @Cult_Of_Freedom: #GOP stop taking #NRABloodMoney
#NRAisATerroristOrganization #GunControlNow #TexasChurchMassacre https://t.co/LGogze1n…",FALSE,0,NA,2017-11-06 23:28:29,FALSE,NA,"927679109529993217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RodneyWarner",1,TRUE,FALSE,NA,NA
"28","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:26:28,FALSE,NA,"927678601473986560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","donewithtrump1",823,TRUE,FALSE,NA,NA
"29","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:26:12,FALSE,NA,"927678535497424896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LogicRules55",823,TRUE,FALSE,NA,NA
"30","THE NRA IS A TERRORIST ORGANIZATION #NRAisATerroristOrganization https://t.co/G5C0xCliu3",FALSE,0,NA,2017-11-06 23:25:44,FALSE,NA,"927678415351709697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gmhtalk1",0,FALSE,FALSE,NA,NA
"31","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:25:27,FALSE,NA,"927678342907748352",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kelli_nagel",823,TRUE,FALSE,NA,NA
"32","RT @NiravaSara: #BanAssaultRifles
#NRAisATerroristOrganization https://t.co/2zdtgYT4bB",FALSE,0,NA,2017-11-06 23:25:26,FALSE,NA,"927678339900420097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Suffragette01",7,TRUE,FALSE,NA,NA
"33","RT @AnnieMarieBarry: @SenateMajLdr You have blood on your hands &amp; there's a special place in Hell waiting for you!  #NRAisATerroristOrganiz…",FALSE,0,NA,2017-11-06 23:22:44,FALSE,NA,"927677660175663105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HuldaReed8",2,TRUE,FALSE,NA,NA
"34","Ideal candidate for a gun! #NRATerrorism #NRABloodMoney #NRAisATerroristOrganization #NRA are murderers as are… https://t.co/vG8RvMzX60",FALSE,0,NA,2017-11-06 23:20:02,TRUE,NA,"927676980522340357",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NitinMadan212",0,FALSE,FALSE,NA,NA
"35","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:15:51,FALSE,NA,"927675927550615552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lsober01",823,TRUE,FALSE,NA,NA
"36","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:13:09,FALSE,NA,"927675247561728001",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BellaMorgana3",823,TRUE,FALSE,NA,NA
"37","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:10:09,FALSE,NA,"927674493346050048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mygooderway",823,TRUE,FALSE,NA,NA
"38","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:09:02,FALSE,NA,"927674215351902208",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LanceMNYC",823,TRUE,FALSE,NA,NA
"39","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:08:47,FALSE,NA,"927674149304258560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","linpoint",823,TRUE,FALSE,NA,NA
"40","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:07:51,FALSE,NA,"927673914293178369",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harva352",823,TRUE,FALSE,NA,NA
"41","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:07:23,FALSE,NA,"927673796215140357",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lunargranny",823,TRUE,FALSE,NA,NA
"42","@SenateMajLdr Your hands have their blood on them. You avaricious vile craphole #NRA #NRAisATerroristOrganization… https://t.co/vrCrmsBEHr",FALSE,0,"SenateMajLdr",2017-11-06 23:06:15,TRUE,"927627960009490432","927673511241322501","1249982359","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LorenJJohnson",0,FALSE,FALSE,NA,NA
"43","So, does #MAGA mean we should compare deaths due to #guns and #MassShootings in the US to El Salvador or Japan?… https://t.co/Xg5xqdqryT",FALSE,0,NA,2017-11-06 23:04:14,TRUE,NA,"927673003990646786",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","congoboy",0,FALSE,FALSE,NA,NA
"44","#NRAisATerroristOrganization #NRATerrorism #DonJr #DonaldTrumpJr #Comacast #WildflowerTrustIssues https://t.co/O9l35snpcb",FALSE,27,NA,2017-11-06 23:04:07,FALSE,NA,"927672976585224193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BFlyReport",25,FALSE,FALSE,NA,NA
"45","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 23:03:54,FALSE,NA,"927672920385527808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SusanSaysHi",823,TRUE,FALSE,NA,NA
"46","RT @GigiOkay: change the gun laws if you really want to show respect @gop #NRAisATerroristOrganization #NRABloodMoney #BloodOnYourHands htt…",FALSE,0,NA,2017-11-06 22:55:47,FALSE,NA,"927670880683155461",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bornabrit1",1,TRUE,FALSE,NA,NA
"47","@SpeakerRyan @VP @realDonaldTrump Anyone that takes $$$ from the NRA has blood on their hands… https://t.co/QpwXGsIywa",FALSE,0,"SpeakerRyan",2017-11-06 22:53:25,TRUE,NA,"927670283590406144","18916432","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DZwerling",0,FALSE,FALSE,NA,NA
"48","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:52:38,FALSE,NA,"927670086483304449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MomDoc51",823,TRUE,FALSE,NA,NA
"49","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:49:48,FALSE,NA,"927669374462373890",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SJGulitti",823,TRUE,FALSE,NA,NA
"50","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:49:33,FALSE,NA,"927669309953818624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cgomezh2h",823,TRUE,FALSE,NA,NA
"51","RT @JimmyBear2: THE NRA 
IS A DOMESTIC 
TERRORIST 
ORGANIZATION. 

#NRAisATerroristOrganization #TexasChurchMassacre #GunControlNow https:/…",FALSE,0,NA,2017-11-06 22:49:26,FALSE,NA,"927669282082660353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jayoung1892",6,TRUE,FALSE,NA,NA
"52","Action is needed. But nothing will probably change cause the wrong people have the immoral ones by their balls… https://t.co/mz4BY98gVA",FALSE,0,NA,2017-11-06 22:45:06,TRUE,NA,"927668191316324354",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnthonyShannon2",0,FALSE,FALSE,NA,NA
"53","#NRAisaterroristorganization #NRAisaterroristorganization #NRAisaterroristorganization #NRAisaterroristorganization",FALSE,0,NA,2017-11-06 22:40:37,FALSE,NA,"927667062142517248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TIMOTHYJOHNART",0,FALSE,FALSE,NA,NA
"54","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:38:36,FALSE,NA,"927666555009187840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","leenjaboy",823,TRUE,FALSE,NA,NA
"55","@Rosie #NRAisaterroristorganization #NRAisaterroristorganization #NRAisaterroristorganization #NRAisaterroristorganization youbetcha",FALSE,0,"Rosie",2017-11-06 22:37:17,FALSE,"927610621524414464","927666224154083328","25203361","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TIMOTHYJOHNART",0,FALSE,FALSE,NA,NA
"56","@Alyssa_Milano #NRAisaterroristorganization #NRAisaterroristorganization #NRAisaterroristorganization #NRAisaterroristorganization",FALSE,0,"Alyssa_Milano",2017-11-06 22:36:38,FALSE,"927357213219414016","927666058948997121","26642006","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TIMOTHYJOHNART",0,FALSE,FALSE,NA,NA
"57","When @tedcruz when can we talk about smart gun laws? Enough is enough - how many more innocents will die #NRA #NRAisATerroristOrganization",FALSE,0,NA,2017-11-06 22:35:55,FALSE,NA,"927665879638298624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjd1236",0,FALSE,FALSE,NA,NA
"58","NRA is a terrorist organization #NRAisAterroristOrganization",FALSE,0,NA,2017-11-06 22:31:22,FALSE,NA,"927664734937255936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jerrycannon5",0,FALSE,FALSE,NA,NA
"59","RT @Astorix23: After every massacre I wonder. #TheResistance #NRAisATerroristOrganization #TexasChurchMassacre #SutherlandSpringsShooting #…",FALSE,0,NA,2017-11-06 22:30:07,FALSE,NA,"927664421417218049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TolliesPolys",52,TRUE,FALSE,NA,NA
"60","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:27:43,FALSE,NA,"927663814258016258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SONOMO",823,TRUE,FALSE,NA,NA
"61","RT @Astorix23: After every massacre I wonder. #TheResistance #NRAisATerroristOrganization #TexasChurchMassacre #SutherlandSpringsShooting #…",FALSE,0,NA,2017-11-06 22:26:09,FALSE,NA,"927663422208073728",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Carolyny1948",52,TRUE,FALSE,NA,NA
"62","@joncoopertweets Vile soulless idiot with a ""teenyweenydik""! <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>

#GunControlNow 
#PhallicSymbol… https://t.co/WBLmMmuAOD",FALSE,0,"joncoopertweets",2017-11-06 22:25:58,TRUE,"927572277134348288","927663376062394373","27493883","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AJ_Rutten",0,FALSE,FALSE,NA,NA
"63","RT @JimmyBear2: THE NRA 
IS A DOMESTIC 
TERRORIST 
ORGANIZATION. 

#NRAisATerroristOrganization #TexasChurchMassacre #GunControlNow https:/…",FALSE,0,NA,2017-11-06 22:24:05,FALSE,NA,"927662901162332160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cabrobst",6,TRUE,FALSE,NA,NA
"64","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:23:14,FALSE,NA,"927662686028124160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahjewel1216",823,TRUE,FALSE,NA,NA
"65","@KathrynMRhodes1 Hell yeah!! #GOPAreMurderers #NRAisATerroristOrganization we must all paint <ed><U+00A0><U+00BC><ed><U+00BE><U+00A8> America Blue<ed><U+00A0><U+00BD><ed><U+00B2><U+0099><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,1,"KathrynMRhodes1",2017-11-06 22:22:48,FALSE,"927660944343388160","927662580004524042","814273114167267328","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahjewel1216",0,FALSE,FALSE,NA,NA
"66","RT @Astorix23: After every massacre I wonder. #TheResistance #NRAisATerroristOrganization #TexasChurchMassacre #SutherlandSpringsShooting #…",FALSE,0,NA,2017-11-06 22:22:07,FALSE,NA,"927662405139812359",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pitchinafit1",52,TRUE,FALSE,NA,NA
"67","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:21:19,FALSE,NA,"927662206384254978",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fivelsgirl",823,TRUE,FALSE,NA,NA
"68","Fuck the @NRA #NRAisaterroristorganization https://t.co/Zc4zssAtD6",FALSE,1,NA,2017-11-06 22:20:14,FALSE,NA,"927661931393175552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mdcotter30",0,FALSE,FALSE,NA,NA
"69","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:18:04,FALSE,NA,"927661386020409344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","unionjump",823,TRUE,FALSE,NA,NA
"70","Texas love their guns. It didn't save those people that day. Yet how many Republicans continue to support their #NRAisATerroristOrganization",FALSE,0,NA,2017-11-06 22:17:05,FALSE,NA,"927661139730862080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeRealFolks",0,FALSE,FALSE,NA,NA
"71","...gun laws? I just don’t understand it. Trying to make something safer is not a bad thing. In my opinion. #NRAisATerroristOrganization",FALSE,0,"rebeccah8243",2017-11-06 22:11:14,FALSE,"927659130332033026","927659666380869632","1533990319","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebeccah8243",0,FALSE,FALSE,NA,NA
"72","RT @Astorix23: After every massacre I wonder. #TheResistance #NRAisATerroristOrganization #TexasChurchMassacre #SutherlandSpringsShooting #…",FALSE,0,NA,2017-11-06 22:11:12,FALSE,NA,"927659657740607488",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nigelmanfredi",52,TRUE,FALSE,NA,NA
"73","I see the @GOP talking point is ""do you want to ban trucks?"" #banAR15s #BloodOnTheirHands #NRAisATerroristOrganization",FALSE,1,NA,2017-11-06 22:09:04,FALSE,NA,"927659121251250176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rokeypdx",0,FALSE,FALSE,NA,NA
"74","RT @NiravaSara: #BanAssaultRifles
#NRAisATerroristOrganization https://t.co/2zdtgYT4bB",FALSE,0,NA,2017-11-06 22:08:39,FALSE,NA,"927659017157033984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kat_is_in",7,TRUE,FALSE,NA,NA
"75","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:06:16,FALSE,NA,"927658418373931008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BalancedDogs",823,TRUE,FALSE,NA,NA
"76","RT @StopTrump2020: Terrorism in America: It’s not a brown people issue. #texaschurchshooting #sensiblegunlaws #HomeGrownTerrorist #NRAisATe…",FALSE,0,NA,2017-11-06 22:04:49,FALSE,NA,"927658052106338305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santti13",823,TRUE,FALSE,NA,NA
"77","RT @Astorix23: After every massacre I wonder. #TheResistance #NRAisATerroristOrganization #TexasChurchMassacre #SutherlandSpringsShooting #…",FALSE,0,NA,2017-11-06 22:04:03,FALSE,NA,"927657861274062850",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ericbroslin",52,TRUE,FALSE,NA,NA
