"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1702","RT @LeeAnneLocken: HEARTBROKEN <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> Please #pray with me for Sutherland Springs TX 50 shot/ 27 dead at CHURCH <ed><U+00A0><U+00BD><ed><U+00B2><U+0094><ed><U+00A0><U+00BD><ed><U+00B2><U+0094> Community of 643 people! #pra…",FALSE,0,NA,2017-11-05 22:54:14,FALSE,NA,"927308101396717568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","collinsp1960",77,TRUE,FALSE,NA,NA
"1703","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:54:13,FALSE,NA,"927308098724909057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rafaeldescartes",206,TRUE,FALSE,NA,NA
"1704","RT @AlwaysActions: <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #PrayForTexas <ed><U+00A0><U+00BD><ed><U+00B9><U+008F>

<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8> Sutherland Springs
Baptist Church #Texas

#TexasStrong #Church https://t.co/0KQeqz7YQS",FALSE,0,NA,2017-11-05 22:54:12,FALSE,NA,"927308093423206400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Phaedre2020",267,TRUE,FALSE,NA,NA
"1705","RT @YourGuy_7: PrayForTexas <ed><U+00A0><U+00BD><ed><U+00B8><U+0095> This World We Live In Is Really Crazy <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>",FALSE,0,NA,2017-11-05 22:54:06,FALSE,NA,"927308068680900609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baerarvin",9,TRUE,FALSE,NA,NA
"1706","RT @JmontyStudios: People woke up this morning and made a decision to serve people &amp; worship Jesus and got killed for it. #PrayForTexas",FALSE,0,NA,2017-11-05 22:54:06,FALSE,NA,"927308067733196800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yorge1232",208,TRUE,FALSE,NA,NA
"1707","RT @invisibleman_17: #ChurchShooting near #SanAntonio
20-25 people are dead. 
This mass shooting needs to stop <U+270B>
#SUTHERLANDSPRINGS, #Texas…",FALSE,0,NA,2017-11-05 22:54:06,FALSE,NA,"927308067439595520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","solagimma",446,TRUE,FALSE,NA,NA
"1708","RT @bruhitszach: People sicken me man.. praying for all of those who were affected by this shooting.. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><U+2764><U+FE0F> #prayfortexas",FALSE,0,NA,2017-11-05 22:54:05,FALSE,NA,"927308062138011650",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lailawuellner25",691,TRUE,FALSE,NA,NA
"1709","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:54:03,FALSE,NA,"927308056047874048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jtrevino_cmnh",206,TRUE,FALSE,NA,NA
"1710","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:54:00,FALSE,NA,"927308041678094337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Sami92",206,TRUE,FALSE,NA,NA
"1711","RT @cheynthompson: Getting to where you can’t even go to church and praise God anymore.... sad we live in such a place #prayfortexas #prayf…",FALSE,0,NA,2017-11-05 22:54:00,FALSE,NA,"927308040721915910",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AshleyyyHawkins",23,TRUE,FALSE,NA,NA
"1712","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:53:58,FALSE,NA,"927308035646808064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marcgonzalez75",206,TRUE,FALSE,NA,NA
"1713","#prayfortexas",FALSE,0,NA,2017-11-05 22:53:58,FALSE,NA,"927308035298541568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mintcmutant",0,FALSE,FALSE,NA,NA
"1714","#prayfortexas",FALSE,3,NA,2017-11-05 22:53:56,FALSE,NA,"927308024250863617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DariousYoung20",5,FALSE,FALSE,NA,NA
"1715","RT @DiegoGagoB: Repulsa, dolor, compasión por las víctimas de otro atentando sin sentido, inhumano, cruel. #PrayForTexas https://t.co/Xo05h…",FALSE,0,NA,2017-11-05 22:53:54,FALSE,NA,"927308015958622208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sonia_garcia_Po",64,TRUE,FALSE,NA,NA
"1716","RT @paugasol: My heart breaks for those affected by the shooting in #SutherlandSprings. My deepest condolences to the victims’ families. #P…",FALSE,0,NA,2017-11-05 22:53:54,FALSE,NA,"927308015941931008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","John_wall15",206,TRUE,FALSE,NA,NA
"1717","My thoughts &amp; prayers are with those affected by this evil act of hatred in Sutherland Springs TX. #PrayForTexas Thank you to the responders",FALSE,1,NA,2017-11-05 22:53:53,FALSE,NA,"927308014507511808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinkannabanana3",0,FALSE,FALSE,NA,NA
"1718","<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> #Texas #PrayForTexas",FALSE,0,NA,2017-11-05 22:53:45,FALSE,NA,"927307979094986752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yolanduska",1,FALSE,FALSE,NA,NA
